UUID_FAMILY;ORIGGPCD;ORIGGPFR;UUID_INGREDIENT;ORIGFDCD;UUID_CONTENT;LANG;ORIGFDNM;Energie, Règlement UE N° 1169/2011 (kJ/100g);Energie, Règlement UE N° 1169/2011 (kcal/100g);Energie, N x facteur Jones, avec fibres  (kJ/100g);Energie, N x facteur Jones, avec fibres  (kcal/100g);Eau (g/100g);Protéines (g/100g);Protéines brutes, N x 6.25 (g/100g);Glucides (g/100g);Lipides (g/100g);Sucres (g/100g);Amidon (g/100g);Fibres alimentaires (g/100g);Polyols totaux (g/100g);Cendres (g/100g);Alcool (g/100g);Acides organiques (g/100g);AG saturés (g/100g);AG monoinsaturés (g/100g);AG polyinsaturés (g/100g);AG 4:0, butyrique (g/100g);AG 6:0, caproïque (g/100g);AG 8:0, caprylique (g/100g);AG 10:0, caprique (g/100g);AG 12:0, laurique (g/100g);AG 14:0, myristique (g/100g);AG 16:0, palmitique (g/100g);AG 18:0, stéarique (g/100g);AG 18:1 9c (n-9), oléique (g/100g);AG 18:2 9c,12c (n-6), linoléique (g/100g);AG 18:3 c9,c12,c15 (n-3), alpha-linolénique (g/100g);AG 20:4 5c,8c,11c,14c (n-6), arachidonique (g/100g);AG 20:5 5c,8c,11c,14c,17c (n-3) EPA (g/100g);AG 22:6 4c,7c,10c,13c,16c,19c (n-3) DHA (g/100g);Cholestérol (mg/100g);Sel chlorure de sodium (g/100g);Calcium (mg/100g);Chlorure (mg/100g);Cuivre (mg/100g);Fer (mg/100g);Iode (µg/100g);Magnésium (mg/100g);Manganèse (mg/100g);Phosphore (mg/100g);Potassium (mg/100g);Sélénium (µg/100g);Sodium (mg/100g);Zinc (mg/100g);Rétinol (µg/100g);Beta-Carotène (µg/100g);Vitamine D (µg/100g);Vitamine E (mg/100g);Vitamine K1 (µg/100g);Vitamine K2 (µg/100g);Vitamine C (mg/100g);Vitamine B1 ou Thiamine (mg/100g);Vitamine B2 ou Riboflavine (mg/100g);Vitamine B3 ou PP ou Niacine (mg/100g);Vitamine B5 ou Acide pantothénique (mg/100g);Vitamine B6 (mg/100g);Vitamine B9 ou Folates totaux (µg/100g);Vitamine B12 (µg/100g)
4867AFFA-A224-45DA-8C0E-2AD385D4DB72;32.3;Desserts glacés;BD858D5E-A743-4FC2-B480-D40FC249CA21;39534;FB9E462C-FFF9-4ADC-BC66-F751F4F65ED1;fr_FR;Coupe glacée parfum pêche Melba ou poire Belle-Hélène;689;163;689;163;-;                0.91;                0.89;                32.2;                3.36;                31.4;-;                0.35;0;               0.094;0;0;                1.79;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;               0.094;-;-;-;-;-;-;-;-;-;-;36;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
23707D08-1813-4B2E-AB8E-4F6B9C70D14A;33.1;Lait et boissons/desserts lactés infantiles;6EE11526-1C3A-4372-B137-C13D7D97A4A5;13161;839EDAB1-F9C3-441A-A140-4DE84E42240C;fr_FR;Boisson infantile céréales lactées aux légumes pour dîner dès 4/6 mois;345;                82.1;346;                82.3;                82.2;                2.14;                 2.1;                11.6;                2.83;                3.71;                 2.6;                 0.9;-;                0.38;0;traces;                1.42;                0.94;                0.32;              0.0049;               0.011;               0.054;               0.042;                 0.3;                0.14;                0.73;                0.12;                0.92;                 0.3;               0.029;< 0.0002;< 0.0002;< 0.0002;                1.36;                0.09;                93.5;                55.5;-;                1.22;< 20;                 6.5;-;52;-;-;                35.9;                0.58;                59.6;496;                 1.5;                1.43;                9.06;-;                6.28;               0.081;                0.18;                1.13;                0.55;               0.085;                34.6;                0.34
23707D08-1813-4B2E-AB8E-4F6B9C70D14A;33.1;Lait et boissons/desserts lactés infantiles;2C893120-8D81-404B-981F-501F0C165D5F;13162;BC9909FE-0DDB-4CD0-86BC-7259B280166D;fr_FR;Boisson infantile céréales lactées aux fruits pour le goûter dès 4/6 mois;283;                67.6;284;                67.8;                85.8;                1.75;                1.71;                 7.7;3;                 6.8;                 0.7;                 1.5;-;                 0.4;0;traces;                1.23;                1.07;                0.57;              0.0029;              0.0057;               0.043;               0.034;                0.27;                0.13;                0.63;                 0.1;                1.05;                0.51;               0.063;< 0.0002;< 0.0002;< 0.0002;                2.04;               0.099;                70.5;                48.6;               0.055;                0.87;< 20;                7.64;               0.021;49;119;                 2.1;                39.7;                0.63;                66.3;< 10;-;                1.27;-;-;                3.92;               0.089;                0.14;                0.85;                0.44;               0.066;                11.8;                0.14
23707D08-1813-4B2E-AB8E-4F6B9C70D14A;33.1;Lait et boissons/desserts lactés infantiles;9F12C139-2DAF-429D-ADC1-EC9A231455E9;13163;63BE79CA-A58A-4144-81BB-FF92E2B7BF8C;fr_FR;Boisson infantile céréales lactées pour le petit déjeuner dès 4/6 mois;364;                86.7;365;                86.9;                81.2;                2.58;                2.53;                12.2;                 2.9;                4.66;-;                0.95;-;                0.35;0;traces;                1.61;                 0.9;                0.27;< 0.0002;              0.0028;               0.025;               0.035;                0.34;                0.15;                0.88;                0.14;                0.88;                0.24;               0.024;< 0.0002;< 0.0002;< 0.0002;-;               0.062;                49.7;                54.4;               0.086;                5.85;-;                18.1;                 0.4;                55.5;115;                1.53;                24.9;                0.55;-;-;                1.53;                0.86;-;-;                10.8;                0.12;                0.15;                0.79;-;                0.12;                14.3;                0.26
23707D08-1813-4B2E-AB8E-4F6B9C70D14A;33.1;Lait et boissons/desserts lactés infantiles;C8A961B3-4C47-4F07-8F79-54AC5D12D9A9;13164;40603F5D-BA8F-4BF7-8A86-33436D6D3E28;fr_FR;Dessert lacté infantile type crème dessert;385;                91.5;387;                91.8;                79.4;                 3.2;                3.13;                13.6;                 2.6;8;                 3.1;                 0.6;-;                 0.8;0;traces;                1.28;                0.84;                0.32;               0.039;               0.032;                0.02;               0.047;               0.057;                 0.2;                0.62;                0.23;                0.77;                0.29;               0.025;< 0.0002;< 0.0002;< 0.0002;                8.07;                0.12;115;                89.4;                0.02;                0.28;< 20;                20.1;                0.02;110;153;                1.35;                47.4;                0.82;< 21;< 10;               0.052;                0.39;-;-;< 0.5;               0.033;                0.12;< 0.1;                0.21;                0.01;< 5;                0.41
23707D08-1813-4B2E-AB8E-4F6B9C70D14A;33.1;Lait et boissons/desserts lactés infantiles;F421D910-B48D-4250-9221-EB0A743D0BB0;13165;5CF5D036-A959-422E-BE4C-26B50D02C84D;fr_FR;Dessert lacté infantile au riz ou à la semoule;400;                95.1;401;                95.4;                79.3;                3.43;                3.36;                12.6;                 3.1;                 9.4;                 3.2;                 1.7;-;                 0.7;0;traces;                1.89;                0.85;                0.15;               0.073;               0.053;               0.032;               0.082;               0.097;                0.32;                0.92;                0.27;                0.74;                0.13;               0.015;              0.0029;< 0.0002;< 0.0002;                10.8;               0.089;                64.1;103;               0.027;                0.21;< 20;                7.94;               0.024;140;109;1;                35.7;                0.31;                29.5;< 10;               0.042;                0.08;-;-;< 0.5;               0.027;                0.12;                0.16;                0.24;               0.033;< 5;                0.17
23707D08-1813-4B2E-AB8E-4F6B9C70D14A;33.1;Lait et boissons/desserts lactés infantiles;69642982-8E9D-4C8E-B055-8630F46F8A57;13166;BFBCD494-2B4C-45DE-8A05-DA9233AA8139;fr_FR;Dessert lacté infantile nature sucré ou aux fruits;403;                95.8;404;96;                78.8;                 3.2;                3.13;                13.9;                 2.9;                9.99;                 2.2;                0.82;-;                0.58;0;traces;                1.61;                0.85;                0.24;               0.064;               0.046;               0.038;               0.073;               0.081;                0.27;                0.76;                0.24;                0.76;                0.21;               0.032;              0.0019;< 0.0002;< 0.0002;11;               0.092;118;101;               0.016;                0.27;< 20;                21.5;               0.014;88;131;                1.08;37;                0.67;                27.2;27;               0.066;                0.41;-;-;                6.72;                0.03;                0.11;                0.12;                0.26;               0.029;                9.06;                 0.2
23707D08-1813-4B2E-AB8E-4F6B9C70D14A;33.1;Lait et boissons/desserts lactés infantiles;6E2FFDDD-12FD-4A95-BF71-E9780BD58AB0;13169;BA31DF64-D6F2-46CD-870D-16442B4DD0F8;fr_FR;Boisson infantile céréales lactées pour le petit déjeuner dès 8/9 mois;355;                84.4;356;                84.6;                81.7;                2.26;                2.22;                12.6;                2.68;                4.52;-;                0.53;-;                 0.4;0;traces;                1.12;                0.94;                 0.5;< 0.0002;              0.0013;               0.036;               0.031;                0.23;                0.11;                0.58;                0.12;                0.92;                0.45;               0.047;< 0.0002;< 0.0002;< 0.0002;-;               0.067;127;50;               0.067;                2.37;-;                9.68;               0.077;48;                84.1;< 1;                26.7;                0.93;-;-;                 1.6;                0.74;-;-;16;                0.12;                0.16;                0.74;-;               0.085;12;                0.12
23707D08-1813-4B2E-AB8E-4F6B9C70D14A;33.1;Lait et boissons/desserts lactés infantiles;85C96112-797C-488B-94DE-D6825FAE4C07;13170;F95C99AB-291A-4904-A84F-1B39ECE8531E;fr_FR;Boisson infantile céréales lactées pour le petit déjeuner dès 12 mois;363;                86.3;364;                86.5;81;                2.23;                2.18;                12.6;                2.78;                 4.7;-;                 1.1;-;                 0.3;0;traces;                1.19;                0.96;                0.51;< 0.0002;              0.0053;                0.04;               0.035;                0.27;                0.12;                 0.6;               0.093;                0.94;                0.46;               0.048;< 0.0002;< 0.0002;< 0.0002;-;               0.081;                63.3;                61.9;                0.24;                5.51;-;                54.9;                 0.4;48;259;                1.63;                32.5;                0.73;-;-;                1.51;                0.86;-;-;                9.56;                0.12;                0.14;                0.89;-;                0.12;                15.1;                0.28
23707D08-1813-4B2E-AB8E-4F6B9C70D14A;33.1;Lait et boissons/desserts lactés infantiles;D175AC1A-5D44-4866-9148-584CC6A9A48F;13171;6F17FC7D-0A6D-4A24-A951-5FF231AB77F5;fr_FR;Boisson infantile lactées aux fruits pour le goûter dès 4/6 mois (sans céréales);-;-;-;-;-;-;-;-;-;-;-;-;-;                0.25;0;traces;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;               0.087;                63.7;-;               0.049;                0.75;-;                6.53;               0.021;-;95;                2.25;                34.8;                0.58;-;-;-;-;-;-;-;-;-;-;-;-;-;-
23707D08-1813-4B2E-AB8E-4F6B9C70D14A;33.1;Lait et boissons/desserts lactés infantiles;791408DA-D2B7-4E93-816F-BCEB1615834F;13173;76D2AF3F-FFED-4019-A57D-3F0D6E2CBB6B;fr_FR;Boisson infantile céréales lactées pour le petit déjeuner;359;                85.5;360;                85.6;                81.6;                 1.9;                1.86;                12.7;                2.89;                 4.7;                 2.7;                 0.6;-;                 0.4;0;traces;                1.23;                0.99;                0.54;              0.0028;              0.0055;               0.041;               0.033;                0.27;                0.12;                0.63;                0.11;                0.97;                0.49;               0.052;< 0.0002;< 0.0002;< 0.0002;                1.28;               0.083;71;                52.4;-;                 1.2;< 20;                 6.5;-;52;-;-;33;                 0.7;                53.1;                12.8;                 1.4;                1.42;-;-;                5.19;               0.092;                0.18;                1.22;                0.54;                0.11;                34.9;                0.44
23707D08-1813-4B2E-AB8E-4F6B9C70D14A;33.1;Lait et boissons/desserts lactés infantiles;F6A42FA2-19B8-451E-B531-87B3B385DBDE;19012;3365FA1C-424F-45CA-B6B1-8EDEC8B7D0A1;fr_FR;Lait de croissance infantile liquide (aliment lacté destiné aux enfants en bas âge);271;                64.6;272;                64.7;                87.4;                 1.9;                1.86;                7.93;                2.71;                6.95;< 0.35;                0.51;-;                 0.3;0;traces;                1.06;                1.09;                0.42;               0.028;               0.023;               0.019;               0.034;               0.062;                0.14;                0.55;                0.17;                1.03;                0.38;               0.045;             0.00033;< 0.0002;< 0.0002;                4.54;               0.087;                75.8;                56.1;               0.052;                1.27;< 20;                8.09;               0.014;53;                99.8;                3.02;                34.7;                0.77;                72.2;< 10;                1.33;                 1.4;-;-;                10.4;               0.093;                0.23;                0.77;                0.52;               0.076;                38.9;                0.48
23707D08-1813-4B2E-AB8E-4F6B9C70D14A;33.1;Lait et boissons/desserts lactés infantiles;AB66D59F-A451-4E9A-8A2C-B654D18D7B71;19013;DB11735F-BDFD-463C-A275-07CFA9D496BB;fr_FR;Lait 1er âge, reconstitué à l'eau faiblement minéralisée (préparation pour nourrissons);303;                72.4;304;                72.5;                86.2;                1.44;                1.41;                 8.6;                3.54;                 7.2;< 0.35;< 0.5;-;                 0.3;0;traces;                 1.4;                 1.3;                0.68;              0.0068;              0.0068;               0.047;               0.041;                0.31;                0.14;                0.71;                0.12;                1.28;                 0.6;               0.074;              0.0034;              0.0034;< 0.0002;                2.33;               0.057;                59.6;                49.5;               0.055;                0.64;< 20;                9.05;               0.016;41;                78.4;                2.14;23;                0.67;                59.9;< 10;                8.11;                1.68;-;-;                3.18;               0.074;                0.17;                0.74;                0.52;               0.065;                19.3;                0.17
23707D08-1813-4B2E-AB8E-4F6B9C70D14A;33.1;Lait et boissons/desserts lactés infantiles;336EAA4C-556D-4CD5-AEB6-AB0374A10466;19014;7A64B1AC-B01E-4232-A36E-F431B9E2ED71;fr_FR;Lait 2ème âge, reconstitué à l'eau faiblement minéralisée (préparation de suite);289;69;289;                69.1;                86.2;                1.66;                1.63;                 8.1;                3.23;                 5.5;< 0.35;                 0.5;-;                 0.3;0;traces;                1.32;                1.18;                0.59;              0.0093;              0.0093;               0.046;                0.04;                0.28;                0.14;                0.66;                0.11;                1.16;                0.52;               0.068;< 0.0002;< 0.0002;< 0.0002;                 2.5;               0.065;                71.2;                50.6;               0.055;                0.92;< 20;                8.89;               0.013;52;                82.3;                1.98;                25.9;                0.66;                48.5;< 10;                8.59;                 1.5;-;-;                2.26;               0.094;                0.16;                0.74;                0.65;               0.077;                27.3;                0.34
A3E12603-CAFB-4494-A599-6C8C7F1A2C01;33.2;Petits pots et plats infantiles;2B550F4D-BF12-441D-9DB6-36B6DCB274B0;20246;7909DF2F-D86E-4E66-BD26-52ABE578C710;fr_FR;Petit pot légumes, dès 4-6 mois;110;                26.3;110;                26.3;                92.2;                 0.9;                 0.9;                 3.8;< 0.5;                 3.7;< 0.35;                 2.6;0;                0.37;0;traces;< 0.0002;< 0.0002;< 0.0002;< 0.0002;< 0.0002;< 0.0002;< 0.0002;< 0.0002;< 0.0002;< 0.0002;< 0.0002;< 0.0002;< 0.0002;< 0.0002;< 0.0002;< 0.0002;< 0.0002;< 700;                0.05;18;                21.8;               0.033;                0.22;< 20;                8.83;                0.11;24;135;< 1;20;                0.18;< 21;1720;               0.018;                0.79;                1.17;-;< 0.5;               0.023;                0.01;                0.96;                0.17;                0.05;                7.27;               0.069
A3E12603-CAFB-4494-A599-6C8C7F1A2C01;33.2;Petits pots et plats infantiles;AC807F54-EE8C-4700-A0DA-B733DBEC379C;20247;51244170-7023-4F17-B2D6-3C56D15B4F0C;fr_FR;Petit pot légumes, avec féculent, dès 4/6 mois;175;                41.7;175;                41.7;                89.8;                 1.3;                 1.3;                6.45;                 0.8;                 0.5;                 5.6;                1.75;0;                0.37;0;traces;               0.088;                0.16;                0.39;< 0.0002;< 0.0002;< 0.0002;< 0.0002;              0.0019;< 0.0002;               0.061;               0.019;                0.15;                0.31;               0.082;< 0.0002;< 0.0002;< 0.0002;< 700;               0.022;                13.9;                23.7;                0.04;                0.32;< 20;                12.5;                0.17;28;144;< 1;                 8.6;                0.23;< 21;302;              0.0063;                0.53;                5.62;-;                0.82;               0.032;               0.015;                0.47;               0.077;               0.041;                27.3;               0.029
A3E12603-CAFB-4494-A599-6C8C7F1A2C01;33.2;Petits pots et plats infantiles;772BC2B8-E5DD-4481-821A-88B08CC4DE6B;20248;20CA0188-2CE3-4B77-BA50-5CDCD9C203A6;fr_FR;Plat légumes, avec féculent, dès 6-8 mois;180;                42.9;180;                42.9;                88.6;                 1.2;                 1.2;                 6.9;                 0.7;                 2.8;                 3.8;                 2.1;0;                0.46;0;traces;               0.066;                0.29;                0.19;< 0.0002;< 0.0002;< 0.0002;< 0.0002;< 0.0002;< 0.0002;               0.045;               0.017;                0.29;                0.17;               0.023;< 0.0002;              0.0011;< 0.0002;< 700;                 0.2;                27.1;36;                0.04;                 0.3;< 20;                11.7;                 0.1;28;170;                0.84;                81.9;                0.23;< 21;1430;              0.0078;                0.69;                1.59;-;                1.87;               0.045;                0.01;                0.98;                0.18;               0.089;                11.1;< 0.01
A3E12603-CAFB-4494-A599-6C8C7F1A2C01;33.2;Petits pots et plats infantiles;F8893C4B-7B8C-4A9E-9AC5-9CA6DEFE13D8;20249;70DD557D-6764-4AD5-AF32-626D45B2C5B2;fr_FR;Plat légumes, avec féculent et lait/crème, dès 6-8 mois;201;                47.6;201;                47.6;                87.6;                 1.8;                 1.8;                 7.8;                 0.6;                 0.7;                 4.9;                 1.9;0;                0.26;0;traces;               0.058;                 0.2;                0.22;< 0.0002;< 0.0002;< 0.0002;< 0.0002;< 0.0002;             0.00096;               0.037;               0.012;                0.19;                0.18;               0.033;< 0.0002;< 0.0002;< 0.0002;< 700;                0.21;                34.1;                70.1;               0.033;                0.24;< 20;                11.2;               0.087;30;167;                0.96;                83.6;                0.26;< 21;560;               0.015;                0.52;                4.24;-;                0.77;               0.086;                0.08;                 1.5;                0.39;                0.17;                8.17;               0.044
A3E12603-CAFB-4494-A599-6C8C7F1A2C01;33.2;Petits pots et plats infantiles;F58ECBC5-87E8-4EEB-9504-4AA8655356CC;20250;3451232C-4BC4-4E51-9FF2-F600A66A4BDA;fr_FR;Plat légumes, avec féculent et lait/crème, dès 8-12 mois;324;                77.5;324;                77.5;                83.6;                 2.1;                 2.1;                 8.1;                 3.5;                 3.4;                 4.7;                 2.6;0;                0.69;0;traces;                1.31;                1.19;                 0.7;               0.057;               0.037;< 0.0002;               0.047;               0.057;                 0.2;                0.63;                0.21;                1.14;                0.59;                0.11;              0.0033;< 0.0002;< 0.0002;                4.38;                0.25;                56.6;156;               0.047;                0.47;< 20;14;                0.15;46;150;< 1;101;                 0.4;< 21;804;               0.015;                1.23;                 8.9;-;< 0.5;               0.068;                0.09;                0.84;                0.36;               0.098;                26.5;               0.086
A3E12603-CAFB-4494-A599-6C8C7F1A2C01;33.2;Petits pots et plats infantiles;2FB2E960-54E5-45C0-A3A2-B2DA620C346C;20251;B1856898-3F76-4B7E-8F08-7E9983AF49F1;fr_FR;Plat légumes, avec féculent et lait/crème, dès 12 mois;351;                83.9;351;                83.9;                83.2;                 2.3;                 2.3;                 9.6;                 3.5;                 2.9;                 6.7;                 2.4;0;                0.77;0;traces;                 0.8;                1.71;                0.74;               0.023;               0.013;< 0.0002;                0.02;               0.027;               0.084;                0.43;                0.15;                1.66;                0.64;                 0.1;< 0.0002;< 0.0002;< 0.0002;                2.36;                0.29;16;197;               0.025;                0.16;< 20;                9.98;               0.072;52;165;< 1;118;                0.18;< 21;618;               0.014;                 1.2;                4.44;-;< 0.5;                0.05;                0.08;                0.73;                 0.3;               0.087;                17.9;               0.076
A3E12603-CAFB-4494-A599-6C8C7F1A2C01;33.2;Petits pots et plats infantiles;E43271D1-8A0A-4F54-9CFB-6ABDEF5A101B;20252;FBB69FEA-112F-4D91-BB89-6FB3E81294C9;fr_FR;Soupe pour bébé légumes et pomme de terre;162;                38.5;162;                38.5;                90.4;1;1;                5.88;                0.91;                1.32;                 4.1;                 1.4;0;                0.41;0;traces;                0.16;                0.35;                 0.3;              0.0034;              0.0022;              0.0013;              0.0027;              0.0037;               0.012;               0.086;               0.037;                0.34;                0.26;               0.034;< 0.0002;< 0.0002;< 0.0002;< 700;                0.18;                30.7;114;               0.035;                0.27;< 20;                6.72;               0.047;20;                95.4;< 1;                71.7;                0.17;< 21;650;-;                0.66;                5.25;-;< 0.5;               0.027;                0.03;                0.28;                0.12;               0.028;< 5;               0.043
A3E12603-CAFB-4494-A599-6C8C7F1A2C01;33.2;Petits pots et plats infantiles;DBF5C077-9E56-4F25-BB68-8AD7B8A8F156;20253;307FCCD7-57EB-4FE3-89AF-42074633F386;fr_FR;Soupe pour bébé légumes, céréales et lait;235;56;235;56;                86.6;                 1.5;                 1.5;                 7.2;                 1.8;                 2.6;                 3.1;                 2.5;0;                0.51;0;traces;                0.23;                0.87;                0.56;< 0.0002;< 0.0002;< 0.0002;              0.0034;              0.0069;               0.021;                0.14;               0.055;                0.85;                0.46;               0.095;< 0.0002;< 0.0002;< 0.0002;                1.39;                 0.2;                28.3;139;                0.04;                0.28;< 20;                7.37;               0.055;35;                96.5;< 1;                78.6;                 0.2;< 21;726;-;                1.84;                3.18;-;                3.09;               0.026;                0.04;                0.65;                0.15;               0.025;                17.6;                0.03
A3E12603-CAFB-4494-A599-6C8C7F1A2C01;33.2;Petits pots et plats infantiles;7D322CEE-52CD-4E4E-BEE6-FCEF3EB93DF5;20254;10A8A43A-680C-40E2-9122-10A39ACF209A;fr_FR;Plat légumes, avec féculent et lait/crème, dès 18 mois;281;67;281;67;-;                2.57;                2.57;                8.75;                1.94;                2.47;-;                2.12;0;                0.55;0;traces;                 0.2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;                 0.3;                45.4;-;               0.048;                 0.4;-;                11.2;                 0.1;                43.8;151;                0.93;120;                0.34;-;1660;               0.012;                0.58;-;-;                 9.3;               0.045;                0.08;                0.44;-;               0.055;                20.2;               0.062
A3E12603-CAFB-4494-A599-6C8C7F1A2C01;33.2;Petits pots et plats infantiles;AD90C98B-80F4-4F72-AB60-7AFE32F3B604;42603;1BB9F1CC-3440-4660-99C1-818B336DFEC5;fr_FR;Plat légumes, avec féculent et viande/poisson, dès 6-8 mois;247;59;247;59;                86.3;                 3.6;                 3.6;                 5.9;                 1.6;                 1.6;                 4.3;                 3.3;0;                0.53;0;traces;                0.26;                0.68;                0.54;< 0.0002;< 0.0002;< 0.0002;< 0.0002;              0.0015;               0.015;                0.16;               0.067;                0.65;                0.45;               0.078;              0.0015;              0.0045;               0.009;                5.49;                0.19;                19.6;                68.5;               0.043;                0.34;< 20;                10.9;               0.098;50;139;                1.41;                76.5;                0.36;< 21;965;                0.18;                1.07;                8.14;-;                1.53;               0.032;                0.02;                 1.4;                0.18;                0.09;                28.8;                 0.5
A3E12603-CAFB-4494-A599-6C8C7F1A2C01;33.2;Petits pots et plats infantiles;8D01A3AB-D4DB-4B90-9A9E-0D28BE07EF91;42604;58FD5BBB-21BB-4DEA-8F33-BFE15DD4FBF1;fr_FR;Plat légumes, avec féculent et viande/poisson, dès 8-12 mois;231;                54.9;231;                54.9;                86.1;                 2.8;                 2.8;                6.77;                1.31;                1.37;                 4.5;                2.45;0;                0.67;0;traces;                0.26;                0.56;                0.35;< 0.0002;< 0.0002;< 0.0002;< 0.0002;             0.00091;               0.012;                0.16;               0.077;                0.53;                 0.3;               0.048;              0.0013;             0.00066;< 0.0002;                5.83;                0.24;                17.5;155;               0.042;                 0.3;< 20;                 9.8;                0.08;41;136;                1.22;                96.7;                 0.3;< 21;870;                0.17;                0.75;                16.3;-;                0.61;               0.063;                0.04;                1.11;                0.26;               0.095;                8.09;                0.14
